InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578808,23215,JINGLE BELL HEART ANTIQUE SILVER,2,11/25/2011 13:23,2.08,16327.0,United Kingdom
580999,22059,CERAMIC STRAWBERRY DESIGN MUG,2,12/6/2011 17:49,0.39,17883.0,United Kingdom
544111,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,12,2/16/2011 11:18,3.75,16126.0,United Kingdom
538349,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,12/10/2010 14:59,5.91,,United Kingdom
576860,22902,TOTE BAG I LOVE LONDON,7,11/16/2011 15:58,2.1,17602.0,United Kingdom
576645,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,11/16/2011 10:14,0.39,16245.0,United Kingdom
551462,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,4/28/2011 16:11,0.29,15210.0,United Kingdom
545464,22998,TRAVEL CARD WALLET KEEP CALM,1,3/3/2011 9:10,0.83,,United Kingdom
576617,23078,ICE CREAM PEN LIP GLOSS ,7,11/15/2011 16:57,2.46,,United Kingdom
580894,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,12/6/2011 12:41,2.55,13408.0,United Kingdom
568592,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/28/2011 10:42,2.08,17469.0,United Kingdom
558372,23202,JUMBO BAG VINTAGE LEAF,6,6/28/2011 15:47,2.08,16200.0,United Kingdom
568329,21500,PINK POLKADOT WRAP ,25,9/26/2011 14:12,0.42,15243.0,United Kingdom
556879,20781,GOLD EAR MUFF HEADPHONES,1,6/15/2011 12:07,5.49,16461.0,United Kingdom
537208,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,12/5/2010 15:12,2.95,15889.0,United Kingdom
573543,23012,GLASS APOTHECARY BOTTLE PERFUME,2,10/31/2011 13:05,3.95,17777.0,United Kingdom
571797,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,10/19/2011 11:41,12.46,,United Kingdom
580113,23108,SET OF 10 LED DOLLY LIGHTS,6,12/1/2011 16:05,6.25,14766.0,United Kingdom
540467,22469,HEART OF WICKER SMALL,12,1/7/2011 13:39,1.65,18198.0,United Kingdom
555397,21090,SET/6 COLLAGE PAPER PLATES,10,6/2/2011 17:26,0.83,,United Kingdom
565725,85015,SET OF 12  VINTAGE POSTCARD SET,24,9/6/2011 11:55,0.65,13949.0,United Kingdom
540414,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,1/7/2011 10:32,1.49,12481.0,Germany
541949,22359,GLASS JAR KINGS CHOICE,6,1/24/2011 12:08,2.95,18136.0,United Kingdom
554103,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,5/22/2011 13:51,7.95,15555.0,United Kingdom
550130,21479,WHITE SKULL HOT WATER BOTTLE ,2,4/14/2011 13:17,3.75,14390.0,United Kingdom
557473,22704,WRAP RED APPLES ,25,6/20/2011 13:28,0.42,17428.0,United Kingdom
557755,17091J,VANILLA INCENSE IN TIN,36,6/22/2011 13:14,0.38,14733.0,United Kingdom
578472,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,11/24/2011 12:40,2.1,12476.0,Germany
579711,21615,4 LAVENDER BOTANICAL DINNER CANDLES,1,11/30/2011 14:17,1.25,15060.0,United Kingdom
545980,22858,EASTER TIN KEEPSAKE,2,3/8/2011 12:49,1.65,14730.0,United Kingdom
C580968,23284,DOORMAT KEEP CALM AND COME IN,-2,12/6/2011 14:57,8.25,15622.0,United Kingdom
567160,22841,ROUND CAKE TIN VINTAGE GREEN,2,9/18/2011 10:35,7.95,14562.0,United Kingdom
571841,22588,CARD HOLDER GINGHAM HEART,3,10/19/2011 12:21,2.89,17625.0,United Kingdom
578944,20728,LUNCH BAG CARS BLUE,1,11/27/2011 13:41,1.65,16005.0,United Kingdom
577469,22423,REGENCY CAKESTAND 3 TIER,1,11/20/2011 11:25,12.75,15009.0,United Kingdom
577696,22918,HERB MARKER PARSLEY,1,11/21/2011 11:57,0.65,16406.0,United Kingdom
557232,23281,FOLDING BUTTERFLY MIRROR RED  ,12,6/17/2011 14:28,0.83,12463.0,Belgium
571931,23113,PANTRY CHOPPING BOARD,2,10/19/2011 16:59,10.79,,United Kingdom
547964,22268,EASTER DECORATION SITTING BUNNY,1,3/28/2011 15:45,1.63,,United Kingdom
555275,21875,KINGS CHOICE MUG,1,6/1/2011 17:18,3.29,,United Kingdom
549989,90194,SILVER LARIAT BLACK STONE EARRINGS,2,4/13/2011 16:58,4.25,13221.0,United Kingdom
572294,21918,SET 12 KIDS COLOUR  CHALK STICKS,5,10/23/2011 13:10,0.42,13471.0,United Kingdom
577495,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,11/20/2011 12:20,4.95,14704.0,United Kingdom
564199,23333,IVORY WICKER HEART MEDIUM,5,8/23/2011 17:31,1.25,13263.0,United Kingdom
575985,22694,WICKER STAR ,1,11/13/2011 14:09,2.1,17841.0,United Kingdom
569239,23175,REGENCY MILK JUG PINK ,4,10/3/2011 8:30,3.25,14644.0,United Kingdom
568346,22727,ALARM CLOCK BAKELIKE RED ,2,9/26/2011 15:28,7.46,14096.0,United Kingdom
541516,21850,BLUE  DIAMANTE PEN IN GIFT BOX,1,1/18/2011 17:34,1.63,,United Kingdom
571212,23140,TRIPLE WIRE HOOK IVORY HEART,1,10/14/2011 12:53,4.15,12856.0,United Kingdom
567062,23204,CHARLOTTE BAG APPLES DESIGN,10,9/16/2011 11:48,0.85,16108.0,United Kingdom
578233,23078,ICE CREAM PEN LIP GLOSS ,40,11/23/2011 12:20,1.25,14049.0,United Kingdom
570409,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,10/10/2011 13:03,2.55,12682.0,France
581238,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,4,12/8/2011 10:53,4.13,,United Kingdom
577800,23200,JUMBO BAG PEARS,10,11/21/2011 17:00,2.08,15484.0,United Kingdom
550496,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,4/18/2011 15:05,8.29,,United Kingdom
C551285,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,4/27/2011 14:07,6.95,15005.0,United Kingdom
576593,21591,COSY HOUR CIGAR BOX MATCHES ,4,11/15/2011 14:48,1.25,15720.0,United Kingdom
560895,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,7/21/2011 17:12,3.45,13089.0,United Kingdom
551125,90164B,WHITE  ROSEBUD PEARL BRACELET,2,4/26/2011 12:47,7.5,17277.0,United Kingdom
554812,22663,JUMBO BAG DOLLY GIRL DESIGN,3,5/26/2011 13:21,2.08,15005.0,United Kingdom
552290,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4,5/8/2011 13:32,1.69,16007.0,United Kingdom
554483,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,5/24/2011 12:57,4.25,13771.0,United Kingdom
579399,22730,ALARM CLOCK BAKELIKE IVORY,2,11/29/2011 12:09,3.75,13137.0,United Kingdom
574840,90170,DAISY HAIR BAND,1,11/7/2011 11:41,1.65,12748.0,United Kingdom
572859,22585,PACK OF 6 BIRDY GIFT TAGS,2,10/26/2011 12:39,1.25,16418.0,United Kingdom
543355,35004C,SET OF 3 COLOURED  FLYING DUCKS,1,2/7/2011 13:50,5.45,16033.0,United Kingdom
556021,20718,RED RETROSPOT SHOPPER BAG,10,6/8/2011 12:03,1.25,12921.0,United Kingdom
580808,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,12/6/2011 11:24,0.83,16133.0,United Kingdom
547578,71459,HANGING JAM JAR T-LIGHT HOLDER,12,3/24/2011 10:38,0.85,13089.0,United Kingdom
558348,22699,ROSES REGENCY TEACUP AND SAUCER ,24,6/28/2011 14:50,2.55,17188.0,United Kingdom
561113,22554,PLASTERS IN TIN WOODLAND ANIMALS,10,7/25/2011 12:09,1.65,17841.0,United Kingdom
579187,21616,4 PEAR BOTANICAL DINNER CANDLES,2,11/28/2011 15:31,3.29,,United Kingdom
545399,82600,NO SINGING METAL SIGN,12,3/2/2011 11:48,2.1,14934.0,Channel Islands
547967,21314,SMALL GLASS HEART TRINKET POT,1,3/28/2011 15:49,4.13,,United Kingdom
562567,22817,CARD SUKI BIRTHDAY,12,8/7/2011 11:40,0.42,12877.0,United Kingdom
575978,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,11/13/2011 13:27,2.95,15903.0,United Kingdom
540681,22374,AIRLINE BAG VINTAGE JET SET RED,1,1/10/2011 16:25,4.21,,United Kingdom
550629,21535,RED RETROSPOT SMALL MILK JUG,6,4/19/2011 14:48,2.55,13782.0,United Kingdom
559919,23122,PARTY CHARMS 50 PIECES,144,7/13/2011 15:30,0.72,12415.0,Australia
550124,22926,IVORY GIANT GARDEN THERMOMETER,2,4/14/2011 12:41,5.95,12853.0,United Kingdom
537057,22185,SLATE TILE NATURAL HANGING,1,12/5/2010 11:49,1.65,15351.0,United Kingdom
573585,23119,PACK OF 6 LARGE FRUIT STRAWS ,2,10/31/2011 14:41,1.25,,United Kingdom
548612,22919,HERB MARKER MINT,6,4/1/2011 11:34,0.65,13137.0,United Kingdom
575947,23355,HOT WATER BOTTLE KEEP CALM,3,11/13/2011 11:50,10.79,,United Kingdom
563950,23236,STORAGE TIN VINTAGE DOILY ,6,8/22/2011 10:39,2.89,12471.0,Germany
542595,22561,WOODEN SCHOOL COLOURING SET,2,1/30/2011 10:19,1.65,14040.0,United Kingdom
576948,21592,RETROSPOT CIGAR BOX MATCHES ,2,11/17/2011 11:45,1.25,14515.0,United Kingdom
540999,21426,WOODLAND STORAGE BOX SMALL,48,1/13/2011 10:08,1.85,13694.0,United Kingdom
554278,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,5/23/2011 13:25,3.25,13831.0,United Kingdom
581114,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,12/7/2011 12:19,4.25,14527.0,United Kingdom
559123,21931,JUMBO STORAGE BAG SUKI,2,7/6/2011 12:26,2.08,17341.0,United Kingdom
556063,20725,LUNCH BAG RED RETROSPOT,2,6/8/2011 14:09,1.65,14587.0,United Kingdom
550496,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,4/18/2011 15:05,2.08,,United Kingdom
554009,22089,PAPER BUNTING VINTAGE PAISLEY,6,5/20/2011 12:38,2.95,12935.0,United Kingdom
547568,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,3/24/2011 9:50,3.25,13341.0,United Kingdom
566601,21927,BLUE/CREAM STRIPE CUSHION COVER ,1,9/13/2011 15:57,1.25,16469.0,United Kingdom
574950,21629,SQUARE FLOOR CUSHION VINTAGE RED,1,11/8/2011 9:29,15.79,,United Kingdom
567378,22303,COFFEE MUG APPLES DESIGN,6,9/20/2011 10:01,2.55,14911.0,EIRE
539337,22493,PAINT YOUR OWN CANVAS SET,12,12/17/2010 10:46,1.65,,EIRE
551003,21845,DAIRY MAID STRIPE MUG,6,4/26/2011 9:44,0.79,16456.0,United Kingdom
553182,21169,YOU'RE CONFUSING ME METAL SIGN ,3,5/15/2011 12:21,1.69,17107.0,United Kingdom
572719,48187,DOORMAT NEW ENGLAND,2,10/25/2011 15:03,8.25,13871.0,United Kingdom
545667,22283,6 EGG HOUSE PAINTED WOOD,1,3/4/2011 16:07,15.79,,United Kingdom
574678,21231,SWEETHEART CERAMIC TRINKET BOX,12,11/6/2011 12:36,1.25,13365.0,United Kingdom
581383,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,12/8/2011 13:04,1.25,15399.0,United Kingdom
540480,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,1/7/2011 15:27,2.95,12480.0,Germany
581439,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,12/8/2011 16:30,1.63,,United Kingdom
550149,22087,PAPER BUNTING WHITE LACE,10,4/14/2011 14:37,2.95,13069.0,United Kingdom
579171,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,11/28/2011 14:30,3.25,13030.0,United Kingdom
550651,22267,EASTER DECORATION EGG BUNNY ,2,4/19/2011 16:52,1.25,15436.0,United Kingdom
544771,20712,JUMBO BAG WOODLAND ANIMALS,6,2/23/2011 11:12,4.13,,United Kingdom
555896,22904,CALENDAR PAPER CUT DESIGN,6,6/7/2011 16:04,2.95,15640.0,United Kingdom
536592,22472,TV DINNER TRAY DOLLY GIRL,3,12/1/2010 17:06,11.02,,United Kingdom
564840,21471,STRAWBERRY RAFFIA FOOD COVER,5,8/30/2011 12:49,3.29,,United Kingdom
568135,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,9/23/2011 17:04,10.79,,United Kingdom
567334,23111,PARISIENNE SEWING BOX,2,9/19/2011 14:55,12.5,14911.0,EIRE
540552,22295,HEART FILIGREE DOVE LARGE,12,1/10/2011 9:44,1.65,16350.0,United Kingdom
575760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,11/11/2011 10:50,2.95,15965.0,United Kingdom
537823,22132,RED LOVE HEART SHAPE CUP,1,12/8/2010 14:25,1.66,,United Kingdom
549304,22584,PACK OF 6 PANNETONE GIFT BOXES,6,4/8/2011 8:39,2.55,16133.0,United Kingdom
547910,85186A,EASTER BUNNY GARLAND OF FLOWERS,3,3/28/2011 12:23,0.42,14159.0,United Kingdom
563112,22149,FELTCRAFT 6 FLOWER FRIENDS,6,8/12/2011 11:09,2.1,14849.0,United Kingdom
571937,21243,PINK  POLKADOT PLATE ,8,10/20/2011 9:28,1.69,14911.0,EIRE
C548469,22625,RED KITCHEN SCALES,-2,3/31/2011 12:32,7.65,14543.0,United Kingdom
578075,21733,RED HANGING HEART T-LIGHT HOLDER,4,11/22/2011 16:11,2.95,15039.0,United Kingdom
560841,22457,NATURAL SLATE HEART CHALKBOARD ,6,7/21/2011 12:25,2.55,14298.0,United Kingdom
580367,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,12/2/2011 16:39,2.46,,United Kingdom
581456,23331,DECORATIVE WICKER HEART SMALL,1,12/8/2011 18:42,0.63,17530.0,United Kingdom
572668,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,10/25/2011 13:07,3.75,18045.0,United Kingdom
541869,21441,BLUE BIRDHOUSE DECORATION,1,1/24/2011 9:35,1.63,,United Kingdom
550334,84946,ANTIQUE SILVER T-LIGHT GLASS,24,4/17/2011 14:09,1.25,17320.0,United Kingdom
545027,21244,BLUE POLKADOT PLATE ,7,2/25/2011 14:59,3.29,,United Kingdom
555418,21967,PACK OF 12 SKULL TISSUES,24,6/3/2011 10:19,0.29,15498.0,United Kingdom
567183,22362,GLASS JAR PEACOCK BATH SALTS,2,9/18/2011 15:32,2.95,14769.0,United Kingdom
576618,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1,11/15/2011 17:00,0.83,,United Kingdom
570252,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10/10/2011 9:14,1.95,14665.0,United Kingdom
550519,22896,PEG BAG APPLES DESIGN,6,4/19/2011 9:31,2.55,13141.0,United Kingdom
555203,22672,FRENCH BATHROOM SIGN BLUE METAL,3,6/1/2011 12:13,1.65,17191.0,United Kingdom
574076,22718,CARD CAT AND TREE ,1,11/2/2011 15:38,0.83,,United Kingdom
568703,22147,FELTCRAFT BUTTERFLY HEARTS,10,9/28/2011 15:21,1.45,12748.0,United Kingdom
562908,23220,REINDEER HEART DECORATION GOLD,12,8/10/2011 12:48,0.83,16839.0,United Kingdom
556528,85099B,JUMBO BAG RED RETROSPOT,10,6/13/2011 11:36,2.08,13269.0,United Kingdom
541711,21249,WOODLAND  HEIGHT CHART STICKERS ,30,1/21/2011 11:18,2.55,14646.0,Netherlands
561209,22211,WOOD STAMP SET FLOWERS,1,7/25/2011 16:57,0.83,,United Kingdom
551718,21094,SET/6 RED SPOTTY PAPER PLATES,1,5/3/2011 16:06,0.83,,United Kingdom
572193,22942,CHRISTMAS LIGHTS 10 SANTAS ,30,10/21/2011 11:33,8.5,15061.0,United Kingdom
563360,21558,SKULL LUNCH BOX WITH CUTLERY ,4,8/15/2011 15:06,2.55,15023.0,United Kingdom
569688,20749,ASSORTED COLOUR MINI CASES,1,10/5/2011 14:55,7.95,15048.0,United Kingdom
539631,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,12/20/2010 15:03,8.47,,United Kingdom
545081,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2/28/2011 10:35,2.95,16057.0,United Kingdom
580360,90164A,PINK ROSEBUD PEARL BRACELET,6,12/2/2011 16:14,1.95,14493.0,United Kingdom
565245,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,9/2/2011 10:24,1.65,16678.0,United Kingdom
538880,20941,FROG CANDLE,2,12/14/2010 15:52,2.51,,United Kingdom
581439,22294,HEART FILIGREE DOVE  SMALL,3,12/8/2011 16:30,2.46,,United Kingdom
549059,22752,SET 7 BABUSHKA NESTING BOXES,6,4/6/2011 10:46,8.5,15529.0,United Kingdom
561917,23138,SINGLE WIRE HOOK IVORY HEART,2,8/1/2011 11:57,1.45,16904.0,United Kingdom
575886,22200,FRYING PAN PINK POLKADOT,2,11/11/2011 13:57,4.25,12517.0,Germany
555569,84988,SET OF 72 PINK HEART PAPER DOILIES,48,6/5/2011 15:29,1.45,12727.0,France
551724,23068,ALUMINIUM STAMPED HEART,4,5/3/2011 17:12,2.49,15976.0,United Kingdom
577690,84991,60 TEATIME FAIRY CAKE CASES,1,11/21/2011 11:34,0.55,12856.0,United Kingdom
567454,21934,SKULL SHOULDER BAG,10,9/20/2011 12:12,1.65,15839.0,United Kingdom
549128,22520,CHILDS GARDEN TROWEL BLUE ,3,4/6/2011 14:25,0.85,16713.0,United Kingdom
572294,85099B,JUMBO BAG RED RETROSPOT,4,10/23/2011 13:10,2.08,13471.0,United Kingdom
567659,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,9/21/2011 14:55,0.85,17475.0,United Kingdom
557954,23209,LUNCH BAG DOILEY PATTERN ,3,6/23/2011 18:44,1.65,15023.0,United Kingdom
566217,23263,SET OF 3 WOODEN HEART DECORATIONS,2,9/9/2011 15:17,2.46,14096.0,United Kingdom
559817,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1,7/12/2011 16:20,2.46,,United Kingdom
571328,23034,DRAWER KNOB CERAMIC BLACK,18,10/17/2011 11:27,1.45,12473.0,Germany
578531,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,5,11/24/2011 14:40,0.85,17364.0,United Kingdom
541422,85161,ACRYLIC GEOMETRIC LAMP,2,1/17/2011 17:48,12.46,,United Kingdom
563584,22507,MEMO BOARD RETROSPOT  DESIGN,4,8/17/2011 16:48,4.95,15122.0,United Kingdom
C569940,23084,RABBIT NIGHT LIGHT,-4,10/6/2011 18:00,1.79,15611.0,United Kingdom
559878,84924F,PSYCHEDELIC METAL SIGN CALENDAR,3,7/13/2011 11:19,0.79,15493.0,United Kingdom
547108,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,5,3/21/2011 11:36,4.95,14659.0,United Kingdom
562733,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,8/9/2011 10:20,2.08,14626.0,United Kingdom
578067,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,11/22/2011 15:43,0.83,,United Kingdom
579777,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,11/30/2011 15:13,1.24,,United Kingdom
563023,82600,NO SINGING METAL SIGN,12,8/11/2011 13:39,2.1,14639.0,United Kingdom
577469,21901,"KEY FOB , BACK DOOR ",3,11/20/2011 11:25,0.65,15009.0,United Kingdom
557468,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,6/20/2011 13:14,2.95,16713.0,United Kingdom
565727,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,9/6/2011 11:58,2.95,13158.0,United Kingdom
575698,35970,ZINC FOLKART SLEIGH BELLS,12,11/10/2011 16:51,1.69,16094.0,United Kingdom
579510,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,11/29/2011 16:44,4.15,14554.0,United Kingdom
564837,21317,GLASS SPHERE CANDLE STAND MEDIUM,2,8/30/2011 12:40,10.79,,United Kingdom
537193,22188,BLACK HEART CARD HOLDER,6,12/5/2010 13:49,3.95,15023.0,United Kingdom
545019,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2/25/2011 13:56,1.25,15093.0,United Kingdom
555923,20754,RETROSPOT RED WASHING UP GLOVES,1,6/7/2011 17:09,4.13,,United Kingdom
564346,22736,RIBBON REEL MAKING SNOWMEN ,5,8/24/2011 14:54,1.65,15727.0,United Kingdom
573245,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,10/28/2011 12:08,3.75,17841.0,United Kingdom
546933,22682,FRENCH BLUE METAL DOOR SIGN 7,3,3/18/2011 11:02,0.0,,United Kingdom
546172,22625,RED KITCHEN SCALES,2,3/10/2011 10:32,8.5,14156.0,EIRE
579980,22112,CHOCOLATE HOT WATER BOTTLE,2,12/1/2011 11:16,4.95,13263.0,United Kingdom
571281,22660,DOORMAT I LOVE LONDON,4,10/16/2011 13:23,7.08,14088.0,United Kingdom
571046,22992,REVOLVER WOODEN RULER ,1,10/13/2011 13:35,1.95,18096.0,United Kingdom
542192,22138,BAKING SET 9 PIECE RETROSPOT ,1,1/26/2011 11:27,4.95,14049.0,United Kingdom
553572,82600,NO SINGING METAL SIGN,12,5/18/2011 9:37,2.1,18223.0,United Kingdom
542906,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2/1/2011 15:12,2.46,,United Kingdom
550541,21094,SET/6 RED SPOTTY PAPER PLATES,7,4/19/2011 11:33,0.83,,United Kingdom
562113,22268,DECORATION SITTING BUNNY,2,8/2/2011 16:11,0.63,,United Kingdom
574102,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,11/3/2011 10:27,3.75,16128.0,United Kingdom
557298,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,6/19/2011 13:55,0.55,17519.0,United Kingdom
575957,20974,12 PENCILS SMALL TUBE SKULL,5,11/13/2011 12:19,0.65,13170.0,United Kingdom
542146,21407,BROWN CHECK CAT DOORSTOP ,6,1/26/2011 9:27,4.25,13405.0,United Kingdom
567742,84879,ASSORTED COLOUR BIRD ORNAMENT,32,9/22/2011 10:47,1.69,14261.0,United Kingdom
546136,22109,FULL ENGLISH BREAKFAST PLATE,1,3/9/2011 16:32,7.46,,United Kingdom
576837,21107,CREAM SLICE FLANNEL PINK SPOT ,1,11/16/2011 15:16,5.79,,United Kingdom
545276,21171,BATHROOM METAL SIGN ,3,3/1/2011 11:30,1.45,12933.0,United Kingdom
564755,23344,JUMBO BAG 50'S CHRISTMAS ,1,8/30/2011 10:31,4.13,,United Kingdom
576779,21145,ANTIQUE GLASS PLACE SETTING,10,11/16/2011 13:25,1.25,14554.0,United Kingdom
536592,22207,FRYING PAN UNION FLAG,1,12/1/2010 17:06,8.47,,United Kingdom
547100,20726,LUNCH BAG WOODLAND,10,3/21/2011 10:31,1.65,15615.0,United Kingdom
557233,20728,LUNCH BAG CARS BLUE,4,6/17/2011 14:44,1.65,15356.0,United Kingdom
562024,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,8/1/2011 16:07,1.63,,United Kingdom
545334,21723,ALPHABET HEARTS STICKER SHEET,5,3/1/2011 16:34,0.85,15750.0,United Kingdom
548612,21533,RETROSPOT LARGE MILK JUG,2,4/1/2011 11:34,4.95,13137.0,United Kingdom
542625,22196,SMALL HEART MEASURING SPOONS,2,1/31/2011 9:50,1.63,,United Kingdom
545216,90032,IVORY SHELL HEART NECKLACE,1,2/28/2011 16:50,6.23,,United Kingdom
569790,22611,VINTAGE UNION JACK SHOPPING BAG,1,10/6/2011 11:42,4.95,15910.0,United Kingdom
547400,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,3/22/2011 16:56,19.96,,United Kingdom
538566,22295,HEART FILIGREE DOVE LARGE,3,12/13/2010 11:21,3.36,,United Kingdom
571653,40001,WHITE BAMBOO RIBS LAMPSHADE,48,10/18/2011 12:17,0.64,14298.0,United Kingdom
580610,23461,SWEETHEART BIRD HOUSE,1,12/5/2011 11:48,8.29,,United Kingdom
563448,22026,BANQUET BIRTHDAY  CARD  ,12,8/16/2011 14:28,0.42,15220.0,United Kingdom
549548,21090,SET/6 COLLAGE PAPER PLATES,3,4/10/2011 11:35,0.39,13548.0,United Kingdom
561214,84988,SET OF 72 PINK HEART PAPER DOILIES,2,7/25/2011 17:00,2.92,,United Kingdom
576876,23320,GIANT 50'S CHRISTMAS CRACKER,2,11/16/2011 16:42,2.89,16804.0,United Kingdom
538363,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,12/10/2010 17:14,2.1,18016.0,United Kingdom
539610,21912,VINTAGE SNAKES & LADDERS,1,12/20/2010 14:33,3.75,14606.0,United Kingdom
577754,84991,60 TEATIME FAIRY CAKE CASES,48,11/21/2011 14:47,0.55,18139.0,United Kingdom
581217,82001S,SILVER RECORD COVER FRAME,1,12/8/2011 9:20,7.46,,United Kingdom
543399,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,13,2/8/2011 11:07,2.46,,United Kingdom
554938,21975,PACK OF 60 DINOSAUR CAKE CASES,24,5/27/2011 13:34,0.55,12876.0,Belgium
558057,21162,TOXIC AREA  DOOR HANGER ,10,6/24/2011 14:57,1.45,15665.0,United Kingdom
553184,48138,DOORMAT UNION FLAG,1,5/15/2011 12:33,7.95,13232.0,United Kingdom
575930,23354,6 GIFT TAGS 50'S CHRISTMAS ,2,11/11/2011 17:58,1.63,,United Kingdom
565595,22821,GIFT BAG PSYCHEDELIC APPLES,12,9/5/2011 14:13,0.65,13192.0,United Kingdom
554658,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,5/25/2011 14:18,2.08,12839.0,United Kingdom
577358,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,11/18/2011 15:59,1.63,,United Kingdom
550204,21731,RED TOADSTOOL LED NIGHT LIGHT,3,4/15/2011 10:37,4.13,,United Kingdom
573584,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/31/2011 14:36,2.55,16705.0,United Kingdom
564135,20668,DISCO BALL CHRISTMAS DECORATION,96,8/23/2011 11:12,0.12,16550.0,United Kingdom
549104,21563,RED HEART SHAPE LOVE BUCKET ,2,4/6/2011 11:43,2.95,15311.0,United Kingdom
538881,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/14/2010 15:54,2.51,,United Kingdom
576593,22738,RIBBON REEL SNOWY VILLAGE,1,11/15/2011 14:48,1.65,15720.0,United Kingdom
576405,21915,RED  HARMONICA IN BOX ,3,11/15/2011 11:14,1.25,13735.0,United Kingdom
552078,21937,STRAWBERRY   PICNIC BAG,10,5/6/2011 11:26,2.95,16748.0,United Kingdom
577082,21811,HANGING HEART WITH BELL,48,11/17/2011 15:31,0.39,15811.0,United Kingdom
536752,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,12/2/2010 14:06,1.65,17850.0,United Kingdom
566872,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,9/15/2011 13:28,1.65,16729.0,United Kingdom
574237,22796,PHOTO FRAME 3 CLASSIC HANGING,2,11/3/2011 12:37,9.95,15551.0,United Kingdom
551717,85132A,CHARLIE + LOLA BISCUITS TINS,2,5/3/2011 15:59,1.95,13263.0,United Kingdom
543555,22727,ALARM CLOCK BAKELIKE RED ,4,2/10/2011 10:18,3.75,17686.0,United Kingdom
541219,85099F,JUMBO BAG STRAWBERRY,1,1/14/2011 14:06,4.13,,United Kingdom
543382,85049H,URBAN BLACK RIBBONS ,2,2/7/2011 16:21,1.25,14030.0,United Kingdom
